Estimates of Under-five mortality rate by Sustainable Development Goal region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Asia,Median,70.4632,70.8332,71.7529,72.6310,72.9918,72.6020,71.4278,69.5935,67.1543,64.0967,60.6330,56.9562,53.1813,49.4201,45.8686,42.6043,39.5730,36.7638,34.1708,31.9281,29.9403,28.1444,26.4919,25.0651,23.7483,22.6675,21.7057,20.9083,20.0744,19.3844,18.6261,18.1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Asia,Upper,74.9088,75.4111,76.3077,77.1570,77.5300,77.0830,76.0544,74.3998,71.8702,68.7756,65.3890,61.7967,58.1697,54.4128,50.8055,47.3853,44.0749,40.9867,38.0288,35.3458,32.8237,30.6072,28.6171,26.9349,25.5121,24.5380,23.8274,23.3765,22.8868,22.5289,22.0697,22.0359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Asia,Lower,123.8661,120.1789,116.6782,113.4082,110.3508,107.0986,103.7416,100.2573,96.7001,93.0921,89.5097,85.9945,82.5756,79.3376,76.3448,73.1376,70.1371,67.2750,64.3818,61.6940,58.8866,56.2177,53.5918,51.0083,48.4972,46.0469,43.6597,41.4090,39.2339,37.2267,35.2017,33.2552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Asia,Median,126.9487,123.1648,119.6071,116.2718,113.1350,109.8210,106.4132,102.8765,99.2508,95.5760,91.9277,88.3636,84.9351,81.6764,78.6439,75.4243,72.3853,69.4380,66.4973,63.7374,60.8883,58.1575,55.4706,52.8354,50.2854,47.8281,45.5018,43.3683,41.3819,39.5973,37.9074,36.2392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Asia,Upper,130.1550,126.2507,122.6276,119.2237,116.0407,112.7390,109.2694,105.6866,102.0155,98.2652,94.5243,90.9557,87.4897,84.1718,81.1499,77.9145,74.8384,71.9298,68.9310,66.0669,63.0957,60.2405,57.4587,54.7538,52.2131,49.8232,47.6022,45.5625,43.7987,42.3462,41.0379,39.8316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern and South-Eastern Asia,Lower,54.1076,53.3420,52.4557,51.1355,49.5389,47.8505,46.0825,44.2800,42.3780,40.4092,38.2159,36.1197,34.0741,31.9645,30.8584,28.0470,26.3502,24.8109,24.2969,22.0497,20.8901,19.8239,18.6072,17.7401,16.7889,16.0993,15.2007,14.4145,14.1540,13.6835,13.4850,13.1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern and South-Eastern Asia,Median,56.8562,55.7051,54.5111,52.9863,51.2471,49.4702,47.6460,45.7415,43.7493,41.7097,39.4734,37.2905,35.1553,32.9960,31.8599,28.9941,27.2491,25.6604,25.1367,22.8058,21.6120,20.5375,19.3003,18.4331,17.4969,16.8483,15.9752,15.2140,15.0765,14.7139,14.6857,14.5341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern and South-Eastern Asia,Upper,60.0414,58.4439,56.8458,55.0087,53.0808,51.2317,49.3266,47.3537,45.2965,43.1909,40.9047,38.6399,36.4118,34.1397,32.9523,30.0060,28.1999,26.5678,26.0527,23.6416,22.4280,21.3308,20.0851,19.2325,18.3235,17.7384,16.9186,16.2314,16.2508,16.0973,16.3440,16.5254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Asia,Lower,47.0469,46.4601,45.7289,44.8464,43.5207,42.0387,40.3972,38.6450,36.7676,34.7919,32.6121,30.2461,27.8824,25.5581,23.3379,21.3106,19.5301,17.9213,16.5841,15.3782,14.2321,13.1872,12.2375,11.3482,10.5380,9.7788,9.1178,8.5098,7.9298,7.3613,6.7834,6.2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Asia,Median,50.8339,49.8462,48.7440,47.5312,46.0144,44.4400,42.7092,40.8224,38.7866,36.6423,34.3672,31.8860,29.4098,26.9677,24.6707,22.5927,20.7085,19.0332,17.5770,16.2781,15.0538,13.9474,12.9545,12.0107,11.1611,10.3571,9.6431,9.0034,8.3976,7.8365,7.3147,6.8159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Asia,Upper,55.1692,53.7144,52.1117,50.4938,48.6980,47.0459,45.1622,43.1595,41.0139,38.7614,36.4010,33.8078,31.1328,28.5269,26.0758,23.8798,21.8995,20.1463,18.6035,17.2307,15.9305,14.7496,13.7009,12.6941,11.8108,10.9634,10.2132,9.5493,8.9092,8.3638,7.8884,7.5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South-Eastern Asia,Lower,70.0326,67.1297,64.2899,61.6665,59.2263,56.8795,54.6868,52.5469,50.5080,48.5897,46.6269,44.7452,42.9418,41.1863,41.9064,37.9800,36.5478,35.1868,36.2542,32.5295,31.3436,30.1448,28.9944,27.9151,26.9032,25.9536,25.0543,24.1444,23.2236,22.2752,21.3657,20.4379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South-Eastern Asia,Median,72.0414,69.0436,66.1247,63.4295,60.9403,58.5670,56.3345,54.1498,52.0715,50.1366,48.1644,46.2688,44.4463,42.6569,43.4546,39.3938,37.9637,36.6010,37.8295,33.9549,32.7824,31.6290,30.5241,29.5305,28.6231,27.7927,27.0147,26.2268,25.4760,24.7305,23.9965,23.2891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South-Eastern Asia,Upper,74.2720,71.1214,68.0658,65.2951,62.7645,60.3339,58.0421,55.8357,53.7523,51.8006,49.8060,47.8764,46.0188,44.2212,45.1168,40.9439,39.4950,38.1136,39.5107,35.4774,34.3434,33.2722,32.2409,31.3906,30.6279,29.9754,29.4072,28.8736,28.4076,28.0262,27.7221,27.4917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Africa and Western Asia,Lower,73.8053,71.1917,68.6239,66.0290,63.4310,60.9046,58.2888,55.8270,53.3972,51.0647,48.8137,46.5287,44.4451,42.5162,40.6117,38.8039,37.1159,35.4859,33.9117,32.5556,31.2906,30.2340,29.9593,29.2293,28.2303,27.0038,25.9776,24.6170,23.8870,23.0843,22.2233,21.5802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Africa and Western Asia,Median,75.5318,72.8848,70.2823,67.6478,64.9995,62.4368,59.8157,57.3028,54.8433,52.4815,50.1851,47.8876,45.8013,43.8564,41.9408,40.1196,38.4416,36.8318,35.3197,34.0327,32.8716,31.9488,31.8553,31.3233,30.4928,29.4986,28.6949,27.5839,27.1921,26.6693,25.9841,25.6867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Africa and Western Asia,Upper,77.4999,74.7674,72.1387,69.4624,66.7532,64.1621,61.5152,59.0010,56.5091,54.1130,51.7571,49.3886,47.2725,45.3219,43.3992,41.6055,39.9579,38.3859,36.9412,35.7292,34.7156,33.9716,34.1483,33.9150,33.4204,32.8757,32.5650,32.0851,32.4853,32.7124,32.7858,33.5139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,Lower,63.4061,61.1032,58.7882,56.4953,54.2608,52.0459,49.6052,47.3605,45.1938,43.1161,41.0251,38.9072,36.9852,35.3017,33.6708,32.0920,30.5048,28.8374,27.2506,25.9969,24.9384,24.1981,25.0563,24.8003,23.8299,22.2928,21.0065,19.1376,18.5219,17.7894,16.9373,16.5451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,Median,65.6343,63.2232,60.8225,58.4940,56.1723,53.9126,51.4341,49.1507,46.9214,44.7716,42.6158,40.4444,38.5078,36.8037,35.1769,33.6016,32.0523,30.3971,28.8842,27.7391,26.8487,26.3578,27.6193,27.7640,27.1611,26.0296,25.1366,23.5978,23.5531,23.2310,22.6464,22.8228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,Upper,68.0741,65.5378,63.0296,60.5866,58.1887,55.8783,53.3734,51.0700,48.8351,46.6104,44.3701,42.1282,40.1194,38.4126,36.7781,35.2345,33.7637,32.1916,30.7740,29.8089,29.1941,29.0584,30.8489,31.5056,31.5285,31.2798,31.2494,30.6825,31.9788,32.9175,33.4306,35.5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
